"state_abbr","state_fips","county_fips","county_name","tract_code","stcotr_fips","city_name","metric_name","metric_number","group_name","group_number","num","denom","est","lci","uci","data_yr_type","geo_level","date_export","version"
MI,26,163,Wayne County,512200,26163512200,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,512300,26163512300,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,512400,26163512400,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,512600,26163512600,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,512900,26163512900,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,513200,26163513200,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,513300,26163513300,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,513600,26163513600,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,513700,26163513700,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,513900,26163513900,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,514100,26163514100,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,514200,26163514200,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,514300,26163514300,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,514500,26163514500,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,515200,26163515200,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,515300,26163515300,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,515400,26163515400,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,515600,26163515600,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,515700,26163515700,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,515900,26163515900,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,516000,26163516000,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,516100,26163516100,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,516200,26163516200,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,516300,26163516300,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,516400,26163516400,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,516500,26163516500,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,516600,26163516600,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,516700,26163516700,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,516800,26163516800,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,516900,26163516900,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,517000,26163517000,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,517100,26163517100,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,517200,26163517200,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,517300,26163517300,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,517500,26163517500,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,518000,26163518000,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,518400,26163518400,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,518500,26163518500,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,518600,26163518600,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,518800,26163518800,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
MI,26,163,Wayne County,518900,26163518900,Detroit,Air pollution - particulate matter,2,total population,1,-999,-999,10.8,-999,-999,2015,tract,2019-09-19,7.1
